id,cuisine,ingredients
20874,french,"['butter', 'bittersweet chocolate', 'slivered almonds', 'cocoa powder', 'powdered sugar', 'light corn syrup', 'white sugar', 'large egg whites', 'heavy whipping cream']"
12091,french,"['cayenne', 'salt', 'eggs', 'butter', 'hot water', 'flour', 'grated Gruyère cheese', 'sugar', 'dry mustard']"
38294,italian,"['ground black pepper', 'salt', 'olive oil', 'navel oranges', 'lemon juice', 'kalamata', 'bow-tie pasta', 'sea scallops', 'purple onion', 'chopped fresh mint']"
25791,french,"['olive oil', 'garlic', 'fresh parsley', 'dry white wine', 'all-purpose flour', 'chicken', 'crushed tomatoes', 'kalamata', 'yellow onion', 'ground black pepper', 'salt', 'fresh basil leaves']"
37909,mexican,"['beef', 'salt', 'tomatoes', 'vegetable oil', 'cumin', 'serrano peppers', 'onions', 'black peppercorns', 'garlic']"
27669,jamaican,"['black pepper', 'potatoes', 'thyme', 'curry powder', 'salt', 'bread crumbs', 'meat', 'onions', 'vinegar', 'oil']"
9651,mexican,"['water', 'chili powder', 'salt', 'marinara sauce', 'cilantro', 'Mexican cheese', 'olive oil', 'diced tomatoes', 'chopped onion', 'lean ground turkey', 'bell pepper', 'white rice', 'cumin']"
40256,greek,"['rosemary sprigs', 'ground black pepper', 'feta cheese crumbles', 'fresh rosemary', 'fat free less sodium chicken broth', 'shallots', 'grape tomatoes', 'olive oil', 'salt', 'white bread', 'pitted kalamata olives', 'cooking spray', 'boneless skinless chicken breast halves']"
45906,indian,"['garlic paste', 'capsicum', 'onions', 'ground cumin', 'tomatoes', 'garam masala', 'oil', 'ginger paste', 'vegetables', 'salt', 'ground turmeric', 'sesame seeds', 'chili powder', 'boiling potatoes']"
43317,chinese,"['flour tortillas', 'pork loin chops', 'onions', 'sake', 'peeled fresh ginger', 'beansprouts', 'low sodium soy sauce', 'mushrooms', 'red bell pepper', 'hoisin sauce', 'garlic cloves', 'bok choy']"
20485,italian,"['sugar', 'egg whites', 'ladyfingers', 'reduced fat cream cheese', 'whipped topping', 'kahlúa', 'water', 'unsweetened cocoa powder', 'powdered sugar', 'instant espresso granules', 'hot water']"
23151,mexican,"['olive oil', 'stewed tomatoes', 'ground cumin', 'ground cinnamon', 'chili powder', 'cayenne pepper', 'boneless skinless chicken breasts', 'garlic', 'green bell pepper', 'cracked black pepper', 'unsweetened chocolate']"
13970,french,"['butter', 'large egg yolks', 'dijon mustard', 'lemon juice']"
21532,mexican,"['mayonaise', 'unsalted butter', 'cilantro leaves', 'corn', 'chili powder', 'cotija', 'jalapeno chilies', 'lime', 'garlic']"
32415,vietnamese,"['mint', 'sesame oil', 'peanut butter', 'medium shrimp', 'asian basil', 'rice vermicelli', 'fresh herbs', 'rice paper', 'Vietnamese coriander', 'vegetable oil', 'boneless pork loin', 'perilla', 'lettuce', 'hoisin sauce', 'rice vinegar', 'cucumber']"
15765,chinese,"['soy sauce', 'garlic', 'toasted sesame oil', 'eggs', 'bacon', 'scallions', 'frozen peas', 'sticky rice', 'chile bean paste', 'medium shrimp', 'sake', 'ginger', 'beansprouts']"
7382,moroccan,"['active dry yeast', 'dates', 'anise seed', 'unsalted butter', 'sesame seeds', 'all-purpose flour', 'warm water', 'egg yolks']"
4292,indian,"['figs', 'rice', 'sugar', 'saffron', 'slivered almonds', 'cardamom pods', 'whole milk']"
12236,mexican,"['kosher salt', 'bay leaves', 'ground cumin', 'capers', 'ground pepper', 'ground turkey', 'tomatoes', 'minced garlic', 'cilantro', 'tomato sauce', 'bell pepper', 'onions']"
9906,indian,"['garlic', 'chopped parsley', 'curry powder', 'brown lentils', 'homemade chicken stock', 'salt', 'onions', 'olive oil', 'hot curry powder']"
15077,french,"['sugar', 'chopped almonds', 'Grand Marnier', 'melted butter', 'milk', 'salt', 'pastry cream', 'flour', 'cognac', 'eggs', 'bananas', 'grated lemon zest']"
12411,japanese,"['sugar', 'shortbread cookies', 'boiling water', 'tea bags', 'large eggs', 'fresh mint', 'raspberries', 'cream cheese', 'fromage blanc', 'red raspberries', 'green tea powder']"
36156,indian,"['tomato sauce', 'ground black pepper', 'arrowroot powder', 'ground coriander', 'ground cumin', 'fresh ginger', 'cinnamon', 'paprika', 'bay leaf', 'olive oil', 'chicken breasts', 'heavy cream', 'garlic cloves', 'tumeric', 'garam masala', 'lemon', 'cayenne pepper', 'onions']"
41824,mexican,"['eggs', 'olive oil', 'grating cheese', 'salsa', 'onions', 'avocado', 'kosher salt', 'Hurst Family Harvest Chipotle Lime Black Bean Soup mix', 'garlic', 'sour cream', 'chicken broth', 'gluten free cooking spray', 'vegetable oil', 'cilantro leaves', 'roasted tomatoes', 'gluten free corn tortillas', 'ground black pepper', 'chipotle puree', 'green chilies', 'sliced green onions']"
28832,thai,"['garlic', 'fresh turmeric', 'white peppercorns', 'salt', 'lemon grass', 'chicken']"
15910,italian,"['pepper', 'boneless skinless chicken breasts', 'salt', 'wine', 'olive oil', 'linguine', 'fresh parsley', 'crushed tomatoes', 'butter', 'all-purpose flour', 'sugar', 'parmesan cheese', 'garlic', 'onions']"
48034,indian,"['warm water', 'cilantro leaves', 'onions', 'eggs', 'capsicum', 'oil', 'pepper', 'green chilies', 'tumeric', 'salt', 'wheat flour']"
15753,russian,"['white pepper', 'salt', 'eggs', 'unsalted butter', 'bread crumb fresh', 'chicken breasts', 'bread', 'milk']"
26387,indian,"['tomato sauce', 'ginger', 'ground coriander', 'plain yogurt', 'salt', 'ground cumin', 'chiles', 'garlic', 'ghee', 'frozen chopped spinach', 'garam masala', 'yellow onion']"
40343,italian,"['cannellini beans', 'pasta sauce', 'sliced black olives', 'boneless skinless chicken breast halves']"
23681,japanese,"['sugar', 'egg yolks', 'konbu', 'white miso', 'ginger', 'dashi', 'daikon', 'sake', 'mirin', 'salt']"
39356,russian,"['white cabbage', 'salt', 'extra-virgin olive oil', 'dill', 'radishes', 'persian cucumber', 'white wine vinegar']"
41963,french,"['sugar', 'baby arugula', 'rye', 'salt', 'granny smith apples', 'wheels', 'dijon mustard', 'lemon juice']"
9660,russian,"['large eggs', 'all-purpose flour', 'melted butter', 'boiling water', 'salt']"
7579,cajun_creole,"['green bell pepper', 'corn', 'flour', 'purple onion', 'okra', 'flax seed meal', 'pepper', 'yellow squash', 'sunflower oil', 'hot sauce', 'celery', 'dried rosemary', 'cooked brown rice', 'dried basil', 'diced tomatoes', 'salt', 'green beans', 'dried oregano', 'tomato paste', 'water', 'black-eyed peas', 'garlic', 'cayenne pepper', 'dried parsley', 'ground cumin']"
37031,southern_us,"['cola soft drink', 'unsalted butter', 'country ham']"
11058,mexican,"['tomatoes', 'black pepper', 'tortillas', 'Mexican oregano', 'cheese', 'smoked paprika', 'lettuce', 'warm water', 'olive oil', 'flour', 'red pepper', 'salt', 'chipotle chile powder', 'brown sugar', 'black beans', 'zucchini', 'onion powder', 'purple onion', 'sour cream', 'avocado', 'cooked brown rice', 'garlic powder', 'baking powder', 'sea salt', 'salsa', 'ground cumin']"
43855,mexican,"['cottage cheese', 'salt', 'shredded Monterey Jack cheese', 'spinach', 'diced tomatoes', 'onions', 'chipotle chile', 'scallions', 'garlic powder', 'corn tortillas']"
30737,greek,"['extra-virgin olive oil', 'cayenne pepper', 'warm water', 'salt', 'fresh lemon juice', 'garlic', 'chickpeas', 'paprika', 'tahini paste', 'red bell pepper']"
19688,spanish,"['white vinegar', 'fresh tomatoes', 'red bell pepper', 'green olives', 'extra-virgin olive oil', 'onions', 'eggs', 'potatoes', 'tuna', 'green bell pepper', 'salt']"
19580,cajun_creole,"['green onions', 'creole seasoning', 'large shrimp', 'olive oil', 'whipping cream', 'lemon juice', 'cooked rice', 'ground red pepper', 'garlic cloves', 'ground black pepper', 'salt', 'fresh parsley']"
14840,southern_us,"['cider vinegar', 'maple syrup', 'collard greens', 'low sodium chicken broth', 'pepper', 'oil', 'turkey legs', 'garlic cloves']"
39263,british,"['pepper', 'caster', 'salad leaves', 'scallops', 'garden peas', 'salt', 'mint', 'mild olive oil', 'white wine vinegar', 'maldon sea salt', 'bacon rind', 'unsalted butter', 'runny honey']"
25399,italian,"['grated parmesan cheese', 'fettucine', 'all-purpose flour', 'butter', 'milk', 'frozen broccoli']"
10686,spanish,"['dijon mustard', 'fresh lemon juice', 'extra-virgin olive oil', 'vegetable oil', 'large egg yolks', 'garlic cloves']"
8174,southern_us,"['vegetable oil', 'all-purpose flour', 'eggs', 'buttermilk', 'white sugar', 'butter', 'cornmeal', 'baking soda', 'salt']"
20095,indian,"['tomatoes', 'curry powder', 'green chilies', 'ground turmeric', 'fresh curry leaves', 'salt', 'onions', 'coconut oil', 'chili powder', 'coconut milk', 'ground cumin', 'garlic paste', 'coriander powder', 'mustard seeds', 'fish']"
37194,mexican,"['pepper', 'vegetable oil', 'green chilies', 'chuck', 'whole peeled tomatoes', 'salt', 'serrano chile', 'water', 'cilantro', 'beer', 'flour', 'yellow onion', 'cumin']"
20364,greek,"['eggs', 'pepper', 'coarse salt', 'purple onion', 'feta cheese crumbles', 'couscous', 'boiling water', 'pinenuts', 'roasted red peppers', 'red pepper flakes', 'yellow onion', 'greek yogurt', 'ground beef', 'black pepper', 'olive oil', 'baby spinach', 'salt', 'cucumber', 'dill weed', 'dried oregano', 'nutmeg', 'kosher salt', 'grated parmesan cheese', 'garlic', 'lemon juice', 'sour cream', 'fresh parsley']"
18219,southern_us,"['honey', 'flour', 'dark brown sugar', 'unsalted butter', 'buttermilk', 'baking soda', 'baking powder', 'stone-ground cornmeal', 'large eggs', 'fine sea salt']"
11268,italian,"['baby spinach leaves', 'large eggs', 'crushed red pepper', 'nonfat ricotta cheese', 'large egg whites', 'mushrooms', 'salt', 'black pepper', 'cooking spray', 'purple onion', 'plum tomatoes', 'fresh basil', 'olive oil', 'balsamic vinegar', 'garlic cloves']"
25836,chinese,"['fresh ginger', 'chopped cilantro fresh', 'kosher salt', 'scallions', 'chicken legs', 'low sodium chicken broth', 'long grain white rice', 'water', 'ground white pepper']"
16502,french,"['dried thyme', 'leeks', 'rib', 'chicken broth', 'finely chopped onion', 'baking potatoes', 'saffron threads', 'unsalted butter', 'dry white wine', 'bay leaf', 'water', 'half & half', 'carrots']"
24891,russian,"['red wine vinegar', 'orange peel', 'orange juice', 'sugar', 'beets', 'butter']"
36973,jamaican,"['pork baby back ribs', 'spiced rum', 'jerk seasoning', 'bbq sauce']"
31804,korean,"['chile powder', 'coarse salt', 'scallions', 'sugar', 'ginger', 'shrimp', 'fish sauce', 'napa cabbage', 'carrots', 'soy sauce', 'garlic']"
38507,mexican,"['whipping cream', 'water', 'mexican chocolate']"
30304,italian,"['tomatoes', 'salt', 'ground black pepper', 'fresh parsley', 'shells', 'large shrimp', 'olive oil', 'lemon juice']"
21100,french,"['pearl onions', 'trout fillet', 'plum tomatoes', 'green olives', 'ground black pepper', 'salt', 'olive oil', 'garlic', 'capers', 'dry white wine', 'chopped parsley']"
36525,italian,"['grated parmesan cheese', 'salt', 'vegetable oil cooking spray', 'chicken breasts', 'reduced-fat cheese', 'egg whites', 'all-purpose flour', 'pepper', 'cornflake cereal', 'italian seasoning']"
34898,indian,"['lime', 'garlic', 'onions', 'kosher salt', 'basil leaves', 'shrimp', 'honey', 'hot sauce', 'basmati rice', 'curry powder', 'butter', 'coconut milk']"
49592,mexican,"['cider vinegar', 'butter', 'pork shoulder', 'cayenne', 'cracked black pepper', 'dried oregano', 'frozen orange juice concentrate', 'cherries', 'achiote paste', 'sliced green onions', 'garlic powder', 'sea salt', 'chopped cilantro fresh']"
18165,vietnamese,"['fish sauce', 'mustard greens', 'canola oil', 'water', 'yellow onion', 'black pepper', 'salt', 'fresh ginger', 'tilapia']"
21632,mexican,"['chorizo', 'balsamic vinegar', 'dried oregano', 'sun-dried tomatoes', 'grated jack cheese', 'olive oil', 'poblano chilies', 'pinenuts', 'flour tortillas', 'garlic cloves']"
8,french,"['whole milk', 'fine sea salt', 'vanilla sugar', 'lemon', 'hazelnuts', 'baking powder', 'all-purpose flour', 'large eggs', 'extra-virgin olive oil']"
21462,cajun_creole,"['garlic juice', 'hot sauce', 'juice', 'worcestershire sauce', 'beer', 'ground black pepper', 'turkey', 'peanut oil', 'butter', 'cayenne pepper']"
31,mexican,"['vidalia onion', 'chopped green bell pepper', 'fresh lemon juice', 'fresh lima beans', 'olive oil', 'salt', 'poblano chiles', 'corn kernels', 'cilantro sprigs', 'red bell pepper', 'grape tomatoes', 'ground black pepper', 'garlic cloves', 'chopped cilantro fresh']"
22063,mexican,"['lime juice', 'chicken breast halves', 'tequila', 'olive oil', 'salt', 'shredded Monterey Jack cheese', 'refried beans', 'crusty sandwich rolls', 'chopped cilantro fresh', 'avocado', 'poblano peppers', 'salsa']"
32767,mexican,"['black beans', 'chili powder', 'purple onion', 'fresh cilantro', 'red pepper', 'tilapia fillets', 'red pepper flakes', 'cumin', 'cooked rice', 'corn', 'garlic']"
13467,italian,"['eggs', 'crushed tomatoes', 'bay leaves', 'salt', 'tomato paste', 'romano cheese', 'olive oil', 'garlic', 'onions', 'ground cinnamon', 'pepper', 'beef brisket', 'dry pasta', 'dried parsley', 'white bread', 'pork', 'dried basil', 'red wine', 'sweet italian sausage']"
31611,korean,"['seasoning', 'pepper', 'sesame oil', 'onions', 'sugar', 'honey', 'oyster mushrooms', 'sirloin', 'water', 'apples', 'kiwi', 'soy sauce', 'green onions', 'garlic cloves']"
35374,mexican,"['granulated sugar', 'butter', 'all-purpose flour', 'ground cinnamon', 'baking powder', 'mexican chocolate', 'firmly packed brown sugar', 'almond extract', 'salt', 'large eggs', 'vanilla', 'unsweetened chocolate']"
27290,korean,"['marinade', 'fat', 'toasted sesame oil', 'cooked rice', 'salt', 'green beans', 'sliced green onions', 'fat-trimmed beef flank steak', 'carrots', 'toasted sesame seeds', 'sugar', 'rice vinegar', 'salad oil']"
34468,italian,"['grated lemon zest', 'prosecco', 'fresh lemon juice', 'sugar', 'fresh raspberries']"
8315,italian,"['prosciutto', 'arugula', 'bread dough', 'gruyere cheese', 'fresh parsley']"
47186,mexican,"['tomatoes', 'kosher salt', 'vegetable oil', 'fresh lime juice', 'jack cheese', 'large eggs', 'garlic cloves', 'white onion', 'flour', 'poblano chiles', 'chiles', 'finely chopped onion', 'salsa', 'chopped cilantro']"
36480,mexican,"['cooked turkey', 'jalapeno chilies', 'leftover gravy', 'pepper', 'self rising flour', 'salt', 'dried parsley', 'mashed potatoes', 'turkey broth', 'stuffing', 'onions', 'shredded cheddar cheese', 'flour tortillas', 'juice']"
4950,italian,"['olive oil', 'vegetable broth', 'carrots', 'water', 'bacon slices', 'garlic cloves', 'sage leaves', 'ground black pepper', 'salt', 'baby lima beans', 'bay leaves', 'chopped onion']"
40191,southern_us,"['eggs', 'buttermilk', 'shortening', 'white cornmeal']"
7600,japanese,"['soy sauce', 'vegetable oil', 'corn starch', 'mustard', 'firm silken tofu', 'cilantro leaves', 'toasted sesame oil', 'chili paste', 'garlic', 'chinkiang vinegar', 'brown sugar', 'Shaoxing wine', 'scallions', 'japanese eggplants']"
25519,mexican,"['fresca', 'lime wedges', 'salt', 'pepper', 'relish', 'slaw', 'vegetable oil', 'white corn tortillas', 'tilapia fillets', 'purple onion']"
19639,italian,"['whipped cream', 'hot cocoa mix', 'brewed coffee', 'fat free milk', 'unsweetened cocoa powder']"
23189,italian,"['olive oil', 'abbamele', 'wild mushrooms', 'kosher salt', 'dry white wine', 'chopped walnuts', 'fat free less sodium chicken broth', 'chopped fresh chives', 'goat cheese', 'water', 'shallots', 'fregola']"
32348,italian,"['olive oil', 'flat leaf parsley', 'haricots verts', 'anchovy fillets', 'savoy cabbage', 'grated parmesan cheese', 'spaghetti', 'capers', 'garlic cloves']"
2650,southern_us,"['white bread', 'fat free milk', 'light mayonnaise', 'hot sauce', 'large egg whites', 'chopped fresh chives', 'bacon slices', 'olive oil', 'lettuce leaves', 'salt', 'yellow corn meal', 'ground black pepper', 'green tomatoes', 'fresh lemon juice']"
16696,mexican,"['olive oil', 'chile pepper', 'ground cumin', 'white hominy', 'onions', 'sliced black olives', 'garlic', 'chicken broth', 'boneless skinless chicken breasts', 'dried oregano']"
23068,italian,"['arborio rice', 'mushroom caps', 'bacon slices', 'fat free less sodium chicken broth', 'shallots', 'fresh parsley', 'black pepper', 'cooked chicken', 'salt', 'fresh parmesan cheese', 'butter', 'pinot grigio']"
9812,brazilian,"['olive oil', 'low sodium chicken broth', 'cilantro leaves', 'chile powder', 'fresh thyme', 'chile pepper', 'sweet paprika', 'sablefish', 'brown rice', 'yellow onion', 'low-fat coconut milk', 'roma tomatoes', 'garlic', 'fresh lime juice']"
471,italian,"['fresh sage', 'cannellini beans', 'onions', 'prosciutto', 'carrots', 'parmesan cheese', 'extra-virgin olive oil', 'celery ribs', 'grated parmesan cheese', 'low salt chicken broth']"
9415,italian,"['vanilla extract', 'white sugar', 'baking powder', 'margarine', 'liquid egg substitute', 'chocolate candy bars', 'olive oil', 'all-purpose flour', 'unsweetened cocoa powder']"
4350,italian,"['white bread', 'shredded mozzarella cheese', 'unsalted butter', 'garlic powder', 'dried oregano', 'marinara sauce']"
8871,thai,"['sugar', 'green onions', 'garlic cloves', 'pork tenderloin', 'salt', 'dry roasted peanuts', 'pineapple', 'serrano chile', 'fish sauce', 'cooking spray', 'cilantro leaves']"
35487,thai,"['crusty bread', 'lemongrass', 'skinless chicken breasts', 'coriander', 'chicken stock', 'red chili peppers', 'sweet potatoes', 'garlic cloves', 'sugar', 'olive oil', 'coconut cream', 'fish sauce', 'lime juice', 'ginger', 'curry paste']"
14918,chinese,"['low sodium soy sauce', 'egg noodles', 'red pepper', 'msg', 'chicken breasts', 'yellow onion', 'gai lan', 'green onions', 'salt', 'olive oil', 'sesame oil', 'carrots']"
47029,brazilian,"['eggs', 'grating cheese', 'milk', 'tapioca flour', 'salt', 'olive oil']"
